x1,x2,x3,x4,x5,x6,x7,y
0.0,-4.246112226151243,1.0733620810448499,-3.0179515518815494,-15.944276587943671,9.261775475316414,7.569886166453519,0.9934283060224653
0.10101010101010101,-1.1811278874879962,1.7429596397107638,-2.2327736505814983,-5.993750229537729,19.094166404701305,-9.221653241776254,0.026501700687933727
0.20202020202020202,-0.8665273879641467,3.370365850737952,3.5596057251716444,0.05243699718183166,-13.985675738191413,8.696059201056602,1.901437682261991
0.30303030303030304,-2.164407565240614,3.3432243379228908,3.6280262483059476,0.46980593764742057,5.629692366905709,13.556378588049508,3.95515062190696
0.40404040404040403,-0.16062481176570415,-3.8905838614470305,0.13953796294576953,-4.500654714792437,-6.506425691218269,4.134349032237009,0.7438144626745402
0.5050505050505051,1.616192974484019,-2.510444816715065,0.7833728136110741,6.2284993234749875,-4.871253837646961,18.76795812558066,1.046877601253154
0.6060606060606061,6.143406188480075,1.908742165262343,6.6036418179126795,-10.676204293825943,-5.923939242388691,-7.73789199103573,4.976607449196601
0.7070707070707071,1.0893900041520825,1.9656002769790506,-1.2694610814879381,-1.423794850212935,-8.63990769679816,-12.44654703311417,3.656081579517939
0.8080808080808081,1.4191158186329398,2.0299915437666285,2.633977620391908,1.2029563171189885,0.48521627944826995,-17.787202489042787,1.48529365237252
0.9090909090909091,0.5039349799742256,12.103649017418709,0.3349472345978206,5.14438834058749,-8.309501164110378,14.96044311489183,3.8123928144446566
1.0101010101010102,-4.948232837816317,2.318732138140107,-0.23968451950544944,7.1161487808888975,2.704568257798388,6.543656563540577,2.1034676446781058
1.1111111111111112,0.8093472625412383,4.073363587208464,5.1156695558066065,-11.246420918378693,-0.5023810944913696,-0.5558467091045507,2.4018738261928196
1.2121212121212122,1.150387599520049,3.589278017752334,4.537751849800831,-15.341141707356222,-2.3894804686640976,2.7996862631982027,4.120288179495705
1.3131313131313131,8.440231387960909,2.742052541796182,3.287888579026057,12.77676821898509,-9.07563662041598,-11.254890472983766,0.11283345007834367
1.4141414141414141,0.5542302369697637,-0.09732288543618839,5.459691801836769,3.3231401197959167,-5.767713305683327,24.457519796168263,0.7925885773981767
1.5151515151515151,2.1167632391220494,3.1859985705707112,1.1102792126228158,-7.484865365565536,7.55391225825756,1.292211819752275,3.4208794869725994
1.6161616161616161,1.188793983813563,-1.3487786739157457,3.574658667524656,15.51151975522523,5.0091718762438076,1.093947946048929,2.822822607816001
1.7171717171717171,-2.132296739121222,0.31984721008300365,0.49293591863788566,1.1567463429285867,-9.775552447985511,7.2576662389869195,5.780009816705699
1.8181818181818181,4.883013898090516,-0.3651815525782196,2.388214601004678,11.792971840638264,0.9933230542922588,4.810092317367133,3.6384973035030326
1.9191919191919191,3.7911526334138577,1.397137569674119,0.3593182890008141,0.6751848141010895,7.51387123371789,2.238840242791314,2.932968354905175
2.0202020202020203,3.989257457290757,8.156096912141738,3.085554939505623,20.60747924881987,-16.694052811213716,-7.904744554453119,8.991903598449168
2.121212121212121,-1.0311926674145198,-4.329068305047971,4.154253230546642,17.553408424432043,5.43360192379935,4.7146835713599575,5.912083762663292
2.2222222222222223,5.986160710586075,3.392113904456874,-1.2323658101211357,-2.489641484790735,-6.626237589458467,18.820244964750337,6.8017230760425145
2.323232323232323,-2.3469673297909845,-3.4442082196295614,9.605609281922858,9.715709509543554,5.7059866859315935,13.454200461549776,4.120200597270055
2.4242424242424243,3.69996522079475,0.03874985717715429,-2.1688809788957357,6.453759495851475,-7.632591565425169,15.931866266393971,6.183961823676908
2.525252525252525,8.591568897631957,4.782003306053613,-2.5174736245977365,13.686315575323487,-18.04882100664519,-5.112156764311852,7.797602755177308
2.6262626262626263,-0.8705988743819639,1.7685976330439641,6.305483711183253,-9.649234605801045,-16.275424378831627,-9.896048202585808,5.576800723943274
2.727272727272727,0.482924993009866,-1.5968706974242823,5.846615041404601,6.860514599984393,0.48084946661381994,-1.2578692009964816,8.933214218509526
2.8282828282828283,2.561580357889186,-0.44894143081020776,4.681550599711883,10.584244868495878,2.597225017214819,0.5572491228869461,7.283571105010875
2.929292929292929,0.8330073810857459,3.796369004379785,4.974729423544789,-17.587394864231143,-9.043166251044086,10.941915184709485,8.204491288292234
3.0303030303030303,-2.227747868955974,-0.3729180769695921,2.31726166854743,-11.83258512665775,6.385924587773739,-16.924646297148193,7.887495866450296
3.131313131313131,2.710739429468587,2.528163647533803,0.3405312429438543,-20.392321777601005,-16.6152006226896,15.295503194606137,13.098495762957269
3.2323232323232323,-0.6010525553197286,2.0761094591053806,3.204210807023054,-2.6940683444455775,-0.6607979864731657,-1.5800789857898943,9.669975247493829
3.3333333333333335,4.087443958572212,0.04519895718254885,-0.34327340342198687,7.175422557959623,-12.110161997624566,-4.2688106994742006,7.884578142088199
3.4343434343434343,-0.010797955226661937,8.492438328582038,7.484914971842009,15.02357052096028,-6.5183610780215915,-10.121043752601675,11.948120127236681
3.5353535353535355,7.478086043335447,4.0229691881661545,1.8610824658270135,0.7409478041977519,0.47398671316414015,-16.548566718657693,8.164373306118561
3.6363636363636362,0.559331032082198,-3.8936095781546403,0.09605664256007973,16.28615545571292,-8.604133652839524,8.231705839619146,11.32681809910042
3.7373737373737375,2.0237144412819634,2.801787186732525,0.9022909226965243,-13.801014582148914,-3.8455554422982536,0.7331796718840389,7.292780964361661
3.8383838383838382,5.5112587228160805,0.3176709087251388,4.309359642308894,-17.033824393551548,10.062928092144405,-12.899608997410539,8.858779417354654
3.9393939393939394,-0.541077797786714,4.9209363680250355,1.4086730757601207,-0.5554769889661878,-5.768918695231488,-12.95078772063616,12.211904289920065
4.040404040404041,3.914703036135621,0.04668020894432212,0.7905620020951569,3.8406544893930725,8.356921120651418,-3.3578469929012824,13.598145281202942
4.141414141414141,7.234559575978597,2.1406391604477872,4.804842541954358,-0.3269474809409311,-11.297068546576181,16.69021525289393,12.766978986622362
